756	8.94E-04	0.01533		756	0.012287672	0.022608626
755	8.94E-04	0.01533		755	0.012328519	0.022686372
754	8.83E-04	0.01553		754	0.012369551	0.022764481
753	9.12E-04	0.01575		753	0.012410768	0.022842957
752	8.65E-04	0.01576		752	0.012452171	0.022921801
751	8.93E-04	0.01595		751	0.012493762	0.023001016
750	8.91E-04	0.01604		750	0.012535542	0.023080604
749	9.14E-04	0.01616		749	0.012577511	0.023160566
748	8.66E-04	0.0161		748	0.012619671	0.023240906
747	8.14E-04	0.01634		747	0.012662022	0.023321625
746	8.73E-04	0.01648		746	0.012704567	0.023402727
745	8.74E-04	0.01665		745	0.012747619	0.023484788
744	8.86E-04	0.01675		744	0.012791088	0.023567643
743	8.75E-04	0.01683		743	0.012834759	0.023650897
742	8.95E-04	0.01702		742	0.012878632	0.023734551
741	8.95E-04	0.0171		741	0.012922709	0.023818607
740	9.17E-04	0.01716		740	0.01296699	0.023903069
739	8.57E-04	0.01736		739	0.013011477	0.023987939
738	9.16E-04	0.01748		738	0.013056172	0.024073218
737	8.71E-04	0.01761		737	0.013101075	0.024158911
736	9.01E-04	0.01767		736	0.013146188	0.024245019
735	9.27E-04	0.01787		735	0.013191511	0.024331545
734	9.15E-04	0.01798		734	0.013237047	0.024418491
733	9.18E-04	0.01813		733	0.013282796	0.024505861
732	9.61E-04	0.01828		732	0.01332876	0.024593656
731	0.00101	0.01843		731	0.013374983	0.024681959
730	9.18E-04	0.01849		730	0.013421996	0.024771757
729	9.60E-04	0.0186		729	0.013469233	0.024861999
728	9.38E-04	0.01884		728	0.013516697	0.024952688
727	9.39E-04	0.01897		727	0.013564387	0.025043828
726	9.29E-04	0.01911		726	0.013612306	0.025135421
725	9.08E-04	0.01929		725	0.013660454	0.02522747
724	8.92E-04	0.01944		724	0.013708834	0.025319978
723	9.19E-04	0.01951		723	0.013757446	0.025412948
722	9.32E-04	0.01967		722	0.013806293	0.025506382
721	9.35E-04	0.01983		721	0.013855375	0.025600284
720	9.31E-04	0.0199		720	0.013904694	0.025694656
719	9.39E-04	0.02009		719	0.013954251	0.025789502
718	9.71E-04	0.02034		718	0.014004049	0.025884825
717	9.86E-04	0.02044		717	0.014054087	0.025980627
716	9.76E-04	0.02056		716	0.014104886	0.026077864
715	9.42E-04	0.02073		715	0.014156032	0.026175778
714	9.40E-04	0.02082		714	0.014207431	0.026274193
713	9.71E-04	0.02101		713	0.014259083	0.026373111
712	9.78E-04	0.02124		712	0.01431099	0.026472535
711	9.30E-04	0.02139		711	0.014363154	0.026572469
710	9.51E-04	0.02148		710	0.014415575	0.026672917
709	9.27E-04	0.02171		709	0.014468257	0.026773882
708	9.13E-04	0.02188		708	0.0145212	0.026875366
707	9.10E-04	0.02207		707	0.014574406	0.026977374
706	9.47E-04	0.02224		706	0.014627877	0.027079909
705	9.68E-04	0.02241		705	0.014681614	0.027182974
704	0.00101	0.02266		704	0.01473562	0.027286573
703	0.00102	0.02274		703	0.014789895	0.02739071
702	0.00105	0.02284		702	0.014845087	0.027496551
701	0.00109	0.0231		701	0.014900638	0.027603092
700	0.00105	0.02331		700	0.014956471	0.027710194
699	0.00105	0.02353		699	0.015012589	0.027817862
698	9.94E-04	0.0237		698	0.015068993	0.027926098
697	9.80E-04	0.02384		697	0.015125684	0.028034907
696	9.33E-04	0.02399		696	0.015182665	0.028144292
695	9.51E-04	0.02429		695	0.015239937	0.028254257
694	9.84E-04	0.02458		694	0.015297503	0.028364807
693	9.11E-04	0.02468		693	0.015355364	0.028475944
692	9.14E-04	0.02488		692	0.015413522	0.028587674
691	8.79E-04	0.0251		691	0.015471979	0.0287
690	9.19E-04	0.02506		690	0.015530738	0.028812926
689	9.10E-04	0.02556		689	0.015589939	0.02892671
688	9.49E-04	0.02592		688	0.015650012	0.029042125
687	9.63E-04	0.02589		687	0.015710398	0.029158166
686	9.37E-04	0.02598		686	0.015771101	0.029274836
685	9.92E-04	0.02619		685	0.015832122	0.029392141
684	0.00102	0.02651		684	0.015893463	0.029510084
683	0.00105	0.0266		683	0.015955128	0.02962867
682	0.00107	0.02687		682	0.016017117	0.029747904
681	0.00103	0.02696		681	0.016079433	0.029867789
680	0.00106	0.02713		680	0.016142078	0.02998833
679	0.00104	0.02742		679	0.016205055	0.030109533
678	0.00101	0.02756		678	0.016268365	0.0302314
677	9.64E-04	0.02776		677	0.016332011	0.030353938
676	9.70E-04	0.02797		676	0.016395996	0.030477151
675	9.31E-04	0.02816		675	0.01646086	0.030601987
674	8.96E-04	0.02836		674	0.016526217	0.030727769
673	8.22E-04	0.02854		673	0.016591926	0.030854252
672	7.74E-04	0.02868		672	0.01665799	0.030981441
671	7.53E-04	0.02929		671	0.016724411	0.031109342
670	7.55E-04	0.02932		670	0.016791191	0.031237959
669	7.33E-04	0.0296		669	0.016858333	0.031367297
668	6.51E-04	0.03002		668	0.016925839	0.031497361
667	7.00E-04	0.03012		667	0.016993713	0.031628157
666	7.05E-04	0.03076		666	0.017061955	0.03175969
665	7.85E-04	0.03067		665	0.01713057	0.031891965
664	7.42E-04	0.03116		664	0.017199559	0.032024987
663	7.77E-04	0.03125		663	0.017268925	0.032158762
662	7.89E-04	0.03158		662	0.017339175	0.032294189
661	8.79E-04	0.0321		661	0.01741011	0.032430916
660	8.24E-04	0.03245		660	0.017481438	0.032568428
659	8.53E-04	0.03254		659	0.017553163	0.032706729
658	8.63E-04	0.03284		658	0.017625286	0.032845825
657	8.63E-04	0.03307		657	0.017697812	0.032985723
656	8.17E-04	0.03325		656	0.017770742	0.033126427
655	8.62E-04	0.03336		655	0.01784408	0.033267945
654	8.37E-04	0.03385		654	0.017917829	0.033410281
653	8.46E-04	0.03424		653	0.017991991	0.033553441
652	8.90E-04	0.03448		652	0.018066569	0.033697433
651	8.63E-04	0.03482		651	0.018141567	0.033842261
650	8.96E-04	0.035		650	0.018216987	0.033987932
649	8.38E-04	0.03549		649	0.018293379	0.034135402
648	9.23E-04	0.03559		648	0.018370408	0.03428409
647	8.48E-04	0.03598		647	0.018447876	0.034433653
646	8.19E-04	0.03628		646	0.018525788	0.034584098
645	8.38E-04	0.03653		645	0.018604145	0.034735431
644	7.64E-04	0.03716		644	0.018682952	0.03488766
643	8.53E-04	0.03732		643	0.01876221	0.03504079
642	8.58E-04	0.03768		642	0.018841925	0.035194829
641	8.51E-04	0.03808		641	0.018922098	0.035349782
640	8.33E-04	0.03839		640	0.019002734	0.035505658
639	8.26E-04	0.03876		639	0.019083836	0.035662463
638	8.75E-04	0.03906		638	0.019165406	0.035820203
637	8.40E-04	0.03939		637	0.019247519	0.035979004
636	8.42E-04	0.03978		636	0.019330816	0.036139942
635	8.02E-04	0.04013		635	0.019414601	0.03630185
634	8.59E-04	0.04043		634	0.019498877	0.036464737
633	8.50E-04	0.04064		633	0.019583648	0.036628608
632	8.70E-04	0.0412		632	0.019668918	0.036793473
631	9.06E-04	0.04143		631	0.019754691	0.036959337
630	8.49E-04	0.04199		630	0.01984097	0.037126209
629	8.59E-04	0.04228		629	0.019927759	0.037294097
628	8.18E-04	0.0424		628	0.020015061	0.037463008
627	8.93E-04	0.04296		627	0.020102882	0.03763295
626	9.01E-04	0.04325		626	0.020191224	0.037803931
625	8.86E-04	0.04401		625	0.020280091	0.037975959
624	8.86E-04	0.04422		624	0.020369976	0.038149864
623	8.63E-04	0.04432		623	0.02046063	0.038325228
622	8.05E-04	0.04493		622	0.02055183	0.038501677
621	8.36E-04	0.04544		621	0.020643579	0.038679218
620	8.46E-04	0.0458		620	0.020735881	0.038857859
619	0.00185	0.04622		619	0.020828742	0.039037609
618	0.00188	0.04714		618	0.020922164	0.039218478
617	0.00193	0.04757		617	0.021016153	0.039400472
616	0.00192	0.0481		616	0.021110713	0.039583602
615	0.00191	0.04805		615	0.021205848	0.039767876
614	0.00193	0.04863		614	0.021301562	0.039953303
613	0.00191	0.04934		613	0.021397861	0.040139892
612	0.00202	0.04946		612	0.021495172	0.040328336
611	0.00198	0.05017		611	0.021593474	0.040518602
610	0.00203	0.05071		610	0.021692383	0.04071007
609	0.00205	0.05096		609	0.021791904	0.04090275
608	0.00201	0.0517		608	0.02189204	0.041096651
607	0.00202	0.05196		607	0.021992797	0.041291784
606	0.00206	0.05247		606	0.022094179	0.041488157
